Iteration	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44	start_45	end_45
1460	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1470	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1480	2	-	2	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	2	-	1	-	4	-	1	-	2	-	2	-	2	-	2	-	4	-	4	-	2	-	6	-	4	-	2	6	2	2	4	4	2	6	2	2	2	2	2	2	5	5	5	5	2	7	2	2	2	2	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	6	2	2
1490	4	-	4	-	4	-	4	-	2	-	7	-	2	-	2	-	2	-	2	-	5	-	2	-	7	-	2	-	6	-	4	-	4	-	1	-	1	-	1	-	4	-	2	-	7	-	7	7	1	7	1	1	1	1	1	1	4	4	2	6	7	7	7	7	1	7	1	1	4	5	2	2	2	2	2	2	3	7	4	6	4	4	4	4	4	4	7	7	7	7
1500	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6
1510	6	-	1	-	2	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	2	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	2	2	2	2	2	2	2	2	2	6	2	2	5	7	5	7	5	7	5	5
1520	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	5	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	5	5	1	1	1	1	1	1	1	1	1	1	4	5	4	4	2	2	2	2	2	2	4	2	4	4	4	4	4	4	4	4	4	4	4	4
1530	4	-	4	-	6	-	3	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	6	-	2	-	4	-	4	-	4	-	4	4	4	4	4	6	4	4	4	4	4	4	4	4	4	4	6	6	4	6	4	4	4	4	4	4	4	4	4	4	4	4	6	7	4	6	1	4	4	5	4	4	4	4
1540	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1550	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1560	6	-	6	-	4	-	4	-	4	-	7	-	1	-	1	-	2	-	3	-	3	-	7	-	4	-	4	-	1	-	5	-	4	-	1	-	4	-	5	-	1	-	1	-	1	-	1	1	1	1	1	5	1	1	1	1	1	5	1	1	4	4	7	7	1	7	1	1	1	3	1	3	1	1	1	1	5	7	4	4	4	4	6	6	4	6	5	5	5	5
1570	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	6	6	7	7
1580	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1590	4	-	4	-	4	-	4	-	4	-	6	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	6	-	6	-	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6	4	6	4	4	4	4	4	4	4	4	4	4	4	4
1600	1	-	1	-	1	-	3	-	2	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	1	1	3	3	3	3	1	1	1	3	1	1	3	3
1610	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	3	-	2	-	2	-	2	-	5	-	5	-	5	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	5	5	5	5	2	2	2	2	4	7	4	4	7	7	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	7	7
1620	1	-	3	-	5	-	2	-	2	-	3	-	4	-	2	-	3	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	1	-	1	-	5	-	5	-	1	5	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	3	3	3	3	7	1	3	2	2	3	7	3	3	1	3	1	1	1	1
1630	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1640	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1650	4	-	4	-	4	-	4	-	4	-	6	-	2	-	2	-	2	-	2	-	6	-	1	-	4	-	4	-	5	-	5	-	5	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	5	5	5	5	4	4	5	5	4	5	4	4	2	6	2	2	2	2	2	2	4	6	4	4	4	4	4	4	4	4	4	4	6	6
1660	3	-	3	-	4	-	4	-	4	-	2	-	5	-	2	-	2	-	2	-	1	-	6	-	2	-	2	-	6	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	6	6	4	4	6	6	6	2	6	6	6	6	6	6	7	7	2	2	2	2	7	7	7	7	4	4	4	4	3	3	7	7	7	7	7	7
1670	4	-	4	-	4	-	5	-	5	-	4	-	4	-	4	-	6	-	2	-	7	-	2	-	2	-	6	-	2	-	2	-	2	-	6	-	4	-	6	-	2	-	6	-	2	-	6	6	6	6	6	6	6	6	2	6	2	2	2	2	2	6	2	2	2	2	2	2	7	7	4	6	4	4	4	4	4	4	4	5	4	4	4	4	4	4	4	4	7	7
1680	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1690	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1700	2	-	2	-	2	-	2	-	2	-	6	-	2	-	2	-	2	-	2	-	6	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6	2	2	2	2	2	2	2	6	2	2	2	2	2	2	2	2	2	2	6	6
1710	6	-	2	-	1	-	1	-	3	-	4	-	1	-	1	-	7	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	1	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	3	2	6	2	2	2	2	2	2	2	2	2	2	2	2	5	7	5	5	5	5	4	5	1	3	1	1	6	6	6	7	6	6	6	6
1720	1	-	1	-	1	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1
1730	7	-	4	-	2	-	2	-	3	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	2	3	2	2	7	7	7	7	7	7	7	7
1740	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1750	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1760	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	4	-	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1770	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1780	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1790	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	1	-	1	-	1	-	1	1	1	1	2	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1800	1	-	6	-	4	-	3	-	3	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	7	-	1	-	7	-	1	-	7	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	7	7	7	7	3	7	7	7	1	7	1	1	4	5	4	4	4	4	4	4	4	5	3	3	7	7	7	7	4	7	4	4	4	4
1810	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1820	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1830	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	5	-	1	-	1	-	1	-	1	-	1	1	1	1	1	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1840	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6
1850	2	-	2	-	3	-	2	-	2	-	4	-	4	-	4	-	5	-	1	-	2	-	4	-	4	-	4	-	1	-	1	-	5	-	6	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	6	6	1	5	5	1	4	4	4	4	1	5	7	7	2	7	4	5	4	4	4	4	2	4	2	2	2	3	2	2	2	2	2	2	2	2
1860	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6
1870	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	7	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	7
1880	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1890	3	-	1	-	3	-	2	-	1	-	1	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	2	2	2	2	2	2	2	2	2	2	3	3	3	3	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3
1900	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	1	3	3	2	2	2	3	2	2	2	2	2	2	2	6	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
1910	5	-	5	-	5	-	1	-	5	-	1	-	1	-	1	-	1	-	1	-	5	-	5	-	5	-	5	-	5	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	5	5	5	5	5	5	5	5	5	5	5	5	1	1	1	1	1	1	1	1	5	5	5	5	5	5	1	5	1	1	5	5
1920	4	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	3	-	1	-	3	-	3	-	3	-	3	-	3	-	3	-	2	-	2	-	2	-	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	2	2	2	2	2	2	2	2	1	1	1	1	1	5	1	1	3	3	3	3
1930	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
1940	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	5	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	7
1950	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	3	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	1	1	3	3	2	2	2	2	3	3	3	3	3	3	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	3	3
1960	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	1	1	1	1	4	4	4	4	4	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
1970	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5
1980	1	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	5	5	5	5
1990	2	-	2	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	6	-	2	-	2	-	2	-	2	-	2	-	2	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	2	2	6	6	6	6	4	4	4	4	4	4	4	4	2	2	2	2	2	2	2	2	6	6	6	6
2000	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	5	-	2	-	2	-	2	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	3	2	2	7	7	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	7	7
2010	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	1	-	1	-	2	-	2	-	2	2	3	3	3	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2020	4	-	4	-	4	-	4	-	4	-	5	-	2	-	2	-	2	-	2	-	6	-	2	-	2	-	2	-	6	-	6	-	6	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	6	6	6	6	2	2	2	2	6	6	6	6	6	6	2	2	2	2	2	2	6	7	4	4	4	4	4	4	4	4	6	6	6	6
2030	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2040	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	5	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	5	5
2050	1	-	1	-	1	-	1	-	1	-	2	-	2	-	1	-	1	-	1	-	2	-	3	-	2	-	3	-	2	-	3	-	1	-	1	-	2	-	2	-	1	-	1	-	1	-	1	1	1	1	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	1	1	3	3	3	3	1	1	1	1	1	1	1	1	3	3	3	3
2060	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2070	2	-	3	-	2	-	2	-	2	-	3	-	2	-	2	-	2	-	2	-	3	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	2	2	2	2	2	2	2	3	2	2	2	2	2	3	2	2	2	2	2	2
2080	3	-	3	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	5	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	7	7	4	4	4	4	4	4	4	4	1	1	1	1	3	3	3	3	7	7	7	7
2090	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2100	4	-	4	-	4	-	4	-	4	-	5	-	4	-	4	-	4	-	4	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	1	1	1	1	1	1	1	1	1	1	5	5	7	7	4	4	4	4	5	4	5	5	4	4	4	4	4	4	4	4	7	5	7	7
2110	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2
2120	5	-	5	-	5	-	5	-	1	-	5	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	3	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	5	5	5	5	5	5	5	4	5	1	5	1	1
2130	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
2140	2	-	2	-	2	-	2	-	2	-	2	-	1	-	1	-	1	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	1	1	1	1	1	1	2	3	2	2	2	2	2	2	2	2	2	2	2	2
2150	4	-	1	-	4	-	4	-	4	-	5	-	5	-	5	-	5	-	1	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	5	5	5	5	5	5	5	5	4	4	4	4	5	5	5	5	5	5	7	7
2160	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	6	-	6	-	6	-	6	-	6	-	2	-	6	-	6	-	6	-	6	-	6	-	4	-	6	-	6	-	6	-	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	6	4	6	4	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4
2170	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	-	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	2	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6
2180	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	6	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	-	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	2	6	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	4	6	6
2190	6	-	6	-	2	-	2	-	2	-	4	-	4	-	4	-	1	-	2	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	1	-	2	-	2	-	1	-	2	3	2	2	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	3	4	6	4	4	4	4	2	2	6	2	6	6	4	6	4	4	5	5
