Iteration	start_0	end_0	start_1	end_1	start_2	end_2	start_3	end_3	start_4	end_4	start_5	end_5	start_6	end_6	start_7	end_7	start_8	end_8	start_9	end_9	start_10	end_10	start_11	end_11	start_12	end_12	start_13	end_13	start_14	end_14	start_15	end_15	start_16	end_16	start_17	end_17	start_18	end_18	start_19	end_19	start_20	end_20	start_21	end_21	start_22	end_22	start_23	end_23	start_24	end_24	start_25	end_25	start_26	end_26	start_27	end_27	start_28	end_28	start_29	end_29	start_30	end_30	start_31	end_31	start_32	end_32	start_33	end_33	start_34	end_34	start_35	end_35	start_36	end_36	start_37	end_37	start_38	end_38	start_39	end_39	start_40	end_40	start_41	end_41	start_42	end_42	start_43	end_43	start_44	end_44
1460	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1470	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1480	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	6	6	1	1	6	7	6	6	6	6	2	2	6	6
1490	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	6	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1500	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	3	6	6	6	2	2	3	3
1510	2	4	2	2	1	1	4	4	2	2	2	2	2	2	2	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	2	2	2	2	3	3
1520	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	2	6	2	2	3	3
1530	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	6	6	6	2	2	3	3
1540	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	2	2	2	2	6	3	3
1550	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	6	6	3	3
1560	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	4	6	1	1	5	5	4	6	6	6	6	6	5	5
1570	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	3	6	1	1	3	3	2	2	6	6	2	2	3	3
1580	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1590	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	3	6	1	1	3	3	2	6	6	6	2	2	3	3
1600	2	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	6	2	2	2	2	3	3
1610	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	2	2	6	2	2	3	3
1620	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	4	6	1	1	5	5	4	6	6	6	2	2	5	5
1630	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1640	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	6	6	1	1	2	3	2	2	6	6	2	2	6	6
1650	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	2	3	2	2	6	6	2	2	2	2
1660	4	4	2	2	1	1	4	4	2	2	2	2	2	2	2	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	6	6	2	2	6	6	1	1	2	3	2	2	6	6	2	2	6	6
1670	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	6	6	1	1	2	3	2	2	6	6	2	2	6	6
1680	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1690	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	6	6	6	2	2	3	3
1700	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	3	6	1	1	3	3	2	2	6	6	2	2	3	3
1710	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	6	6	3	3
1720	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1730	2	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	2	2	2	2	2	2	2	2	3	3
1740	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	2	2	2	6	2	6	2	2	3	3
1750	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	6	6	1	1	6	7	6	6	6	6	2	2	6	6
1760	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	4	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	6	2	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	2	2	2	2	2	3	3
1770	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	6	2	2	2	2	2	6	6	2	2	6	6	1	1	4	5	4	6	6	6	6	6	6	6
1780	4	4	2	2	1	1	4	4	2	2	2	2	6	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	6	6	3	3
1790	2	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	2	2	2	2	3	3
1800	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	2	2	6	2	2	3	3
1810	4	4	2	2	1	1	4	4	2	2	2	2	2	2	2	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	4	6	2	2	2	6	2	1	2	2	2	2	4	4	6	6	2	2
1820	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	6	2	6	2	2	3	3
1830	2	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	3	2	1	1	3	3	2	2	2	2	2	2	3	3
1840	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	6	6	3	3
1850	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	6	6	2	1	2	2	2	2	2	2	6	6	6	6
1860	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	6	6	1	1	2	3	2	6	6	6	6	6	6	6
1870	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	2	2	6	2	2	3	3
1880	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	6	6	1	1	6	7	6	6	6	6	2	2	6	6
1890	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	4	6	1	1	5	5	4	6	6	6	2	2	5	5
1900	2	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	2	3	2	2	2	2	2	2	2	2
1910	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	6	6	1	1	2	3	2	2	2	2	2	2	6	6
1920	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	6	2	2	2	2	3	3
1930	4	4	2	2	1	1	4	4	2	2	2	2	2	2	2	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	2	2	2	2	2	2	2	6	6	2	2	2	6	1	1	1	3	2	2	2	2	6	6	3	3
1940	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	2	3	2	2	2	2	2	6	2	2
1950	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	6	2	2	2	6	3	3
1960	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1970	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	6	6	3	1	2	3	2	2	6	6	6	6	6	6
1980	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
1990	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	6	6	1	1	6	7	6	6	6	6	2	2	6	6
2000	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	2	2	2	2	6	6	2	2	3	3
2010	6	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
2020	2	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	2	6	2	2	2	2	1	1	2	2	2	6	2	2	2	2	3	3
2030	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	2	2	2	2	2	6	2	6	3	3
2040	6	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	2	2	6	2	2	3	3
2050	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	6	6	6	2	6	3	3
2060	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	6	2	6	2	2	3	3
2070	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	2	2	3	3
2080	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	2	1	1	3	3	2	2	2	6	2	2	3	3
2090	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	6	6	6	6	3	3
2100	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	6	6	4	1	6	6	6	6	2	2	6	6	6	6
2110	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	6	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	6	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	6	6	6	6	2	2	2	2	6	6	2	2	4	6	4	1	4	4	4	6	2	2	6	6	4	4
2120	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	2	2	6	6	3	3
2130	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	6	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	6	6	2	6	6	6	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	6	2	2	6	6	3	3
2140	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	2	2	6	6	3	3
2150	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	2	2	6	6	3	3
2160	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	2	2	2	6	6	3	3
2170	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	2	6	2	2	2	2	2	2	2	6	2	2	2	2	1	1	3	3	2	2	2	6	2	2	3	3
2180	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	6	6	2	2	2	6	1	1	3	3	2	6	2	2	6	6	3	3
2190	4	4	2	2	1	1	4	4	2	2	2	2	2	2	4	4	2	2	2	2	4	4	1	1	2	6	1	1	2	2	1	1	2	2	2	2	1	1	2	2	2	2	2	2	2	2	4	4	1	1	2	2	2	2	2	2	2	2	1	1	1	1	2	2	6	6	2	2	2	2	2	2	2	6	2	2	2	6	1	1	3	3	2	6	2	2	2	2	3	3
